Invoice Number,Entity Type,Purchase Item,Unit Price,Quantity,Customer Id
1134950,Addon,CHN-VAL,6.99,1,cus_9583918
1134963,Plan,STV-MTHLY,0,1,cus_9570151
1134963,Addon,CHN-VAL,6.99,1,cus_9570151
1134794,Plan,STV-MTHLY,0,1,cus_9517480
1134794,Addon,CHN-VAL,6.99,1,cus_9517480
1134776,Plan,STV-MTHLY,0,1,cus_9517461
1134776,Addon,CHN-VAL,6.99,1,cus_9517461
1134774,Plan,STV-MTHLY,0,1,cus_9517516
1134774,Addon,CHN-VAL,6.99,1,cus_9517516
1134755,Plan,STV-MTHLY,0,1,cus_9517540
1134755,Addon,CHN-VAL,6.99,1,cus_9517540
1134716,Plan,STV-MTHLY,0,1,cus_9517439
1134716,Addon,CHN-VAL,6.99,1,cus_9517439
1134719,Plan,STV-MTHLY,0,1,cus_9517346
1134719,Addon,CHN-VAL,6.99,1,cus_9517346
1134736,Plan,STV-MTHLY,0,1,cus_9517969
1134736,Addon,CHN-VAL,6.99,1,cus_9517969
1134685,Plan,STV-MTHLY,0,1,cus_9517936
1134685,Addon,CHN-VAL,6.99,1,cus_9517936
1134655,Plan,STV-MTHLY,0,1,cus_9479484
1134655,Addon,CHN-VAL,6.99,1,cus_9479484
1134627,Plan,STV-MTHLY,0,1,cus_9479379
1134627,Addon,CHN-VAL,6.99,1,cus_9479379
1134600,Plan,STV-MTHLY,0,1,cus_9479471
1134600,Addon,CHN-VAL,6.99,1,cus_9479471
1134597,Plan,STV-MTHLY,0,1,cus_9479393
1134597,Addon,CHN-VAL,6.99,1,cus_9479393
1134503,Plan,STV-MTHLY,0,1,cus_618391
1134503,Addon,CHN-VAL,5.99,1,cus_618391
1133909,Plan,STV-MTHLY,0,1,cus_9648990
1133909,Addon,CHN-VAL,6.99,1,cus_9648990
1133890,Plan,STV-MTHLY,0,1,cus_9648154
1133890,Addon,CHN-VAL,6.99,1,cus_9648154
1133889,Plan,STV-MTHLY,0,1,cus_9644653
1133889,Addon,CHN-VAL,6.99,1,cus_9644653
1133871,Plan,STV-MTHLY,0,1,cus_9644615
1133871,Addon,CHN-VAL,6.99,1,cus_9644615
1133780,Plan,STV-MTHLY,0,1,cus_9644598
1133780,Addon,CHN-VAL,6.99,1,cus_9644598
1133769,Plan,STV-MTHLY,0,1,cus_9644574
1133769,Addon,CHN-VAL,6.99,1,cus_9644574
1133739,Plan,STV-MTHLY,0,1,cus_9644556
1133739,Addon,CHN-VAL,6.99,1,cus_9644556
1133738,Plan,STV-MTHLY,0,1,cus_9644594
1133738,Addon,CHN-VAL,6.99,1,cus_9644594
1133736,Plan,STV-MTHLY,0,1,cus_9644507
1133736,Addon,CHN-VAL,6.99,1,cus_9644507
1133737,Plan,STV-MTHLY,0,1,cus_9644590
1133737,Addon,CHN-VAL,6.99,1,cus_9644590
1133668,Plan,STV-MTHLY,0,1,cus_9644461
1133668,Addon,CHN-VAL,6.99,1,cus_9644461
1133638,Plan,STV-MTHLY,0,1,cus_9644438
1133638,Addon,CHN-VAL,6.99,1,cus_9644438
1133606,Plan,STV-MTHLY,0,1,cus_9636971
1133606,Addon,CHN-VAL,6.99,1,cus_9636971
1133578,Plan,STV-MTHLY,0,1,cus_9636891
1133578,Addon,CHN-VAL,6.99,1,cus_9636891
1133514,Plan,STV-MTHLY,0,1,cus_9631498
1133514,Addon,CHN-VAL,6.99,1,cus_9631498
1133487,Plan,STV-MTHLY,0,1,cus_9636849
1133487,Addon,CHN-VAL,6.99,1,cus_9636849
1133364,Plan,STV-MTHLY,0,1,cus_9696538
1133364,Addon,CHN-VAL,6.99,1,cus_9696538
1133349,Plan,STV-MTHLY,0,1,cus_9696609
1133349,Addon,CHN-VAL,6.99,1,cus_9696609
1133358,Plan,STV-MTHLY,0,1,cus_9696597
1133358,Addon,CHN-VAL,6.99,1,cus_9696597
1133312,Plan,STV-MTHLY,0,1,cus_9696537
1133312,Addon,CHN-VAL,6.99,1,cus_9696537
1133305,Plan,STV-MTHLY,0,1,cus_9516709
1133305,Addon,CHN-VAL,6.99,1,cus_9516709
1133042,Plan,STV-MTHLY,0,1,cus_9569796
1133042,Addon,CHN-VAL,6.99,1,cus_9569796
1133033,Plan,STV-MTHLY,0,1,cus_9517003
1133033,Addon,CHN-VAL,6.99,1,cus_9517003
1132993,Plan,STV-MTHLY,0,1,cus_9517005
1132993,Addon,CHN-VAL,6.99,1,cus_9517005
1132985,Plan,STV-MTHLY,0,1,cus_9493965
1132985,Addon,CHN-VAL,6.99,1,cus_9493965
1132939,Plan,STV-MTHLY,0,1,cus_9471965
1132939,Addon,CHN-VAL,6.99,1,cus_9471965
1132819,Plan,STV-MTHLY,0,1,cus_9389894
1132819,Addon,CHN-VAL,3,1,cus_9389894
1132816,Plan,STV-MTHLY,0,1,cus_9389908
1132816,Addon,CHN-VAL,3,1,cus_9389908
1132768,Plan,STV-MTHLY,0,1,cus_9497949
1132768,Addon,CHN-VAL,3,1,cus_9497949
1103185,Addon,CHN-VAL-1YR,10,1,cus_9479175
1046099,Addon,CHN-VAL-1YR,5,1,cus_9659904
1043978,Addon,CHN-VAL-1YR,5,1,cus_9659894
1132570,Plan,STV-MTHLY,0,1,cus_9659853
1132570,Addon,CHN-VAL,6.99,1,cus_9659853
1132533,Plan,STV-MTHLY,0,1,cus_9656986
1132533,Addon,CHN-VAL,6.99,1,cus_9656986
1132442,Plan,STV-MTHLY,0,1,cus_9651906
1132442,Addon,CHN-VAL,6.99,1,cus_9651906
1132320,Plan,STV-MTHLY,0,1,cus_9648117
1132320,Addon,CHN-VAL,6.99,1,cus_9648117
1132313,Plan,STV-MTHLY,0,1,cus_9644384
1132313,Addon,CHN-VAL,6.99,1,cus_9644384
1132192,Plan,STV-MTHLY,0,1,cus_9644419
1132192,Addon,CHN-VAL,6.99,1,cus_9644419
1132158,Plan,STV-MTHLY,0,1,cus_9644367
1132158,Addon,CHN-VAL,6.99,1,cus_9644367
1132145,Plan,STV-MTHLY,0,1,cus_9644337
1132145,Addon,CHN-VAL,6.99,1,cus_9644337
1132126,Plan,STV-MTHLY,0,1,cus_9644316
1132126,Addon,CHN-VAL,6.99,1,cus_9644316
1132004,Plan,STV-MTHLY,0,1,cus_9644155
1132004,Addon,CHN-VAL,6.99,1,cus_9644155
1131993,Plan,STV-MTHLY,0,1,cus_9644175
1131993,Addon,CHN-VAL,6.99,1,cus_9644175
1131917,Plan,STV-MTHLY,0,1,cus_9644199
1131917,Addon,CHN-VAL,6.99,1,cus_9644199
1131908,Plan,STV-MTHLY,0,1,cus_9644191
1131908,Addon,CHN-VAL,6.99,1,cus_9644191
1131900,Plan,STV-MTHLY,0,1,cus_9569657
1131900,Addon,CHN-VAL,6.99,1,cus_9569657
1131895,Plan,STV-MTHLY,0,1,cus_9471815
1131895,Addon,CHN-VAL,6.99,1,cus_9471815
1131856,Plan,STV-MTHLY,0,1,cus_9636819
1131856,Addon,CHN-VAL,6.99,1,cus_9636819
1131709,Plan,STV-MTHLY,0,1,cus_9631968
1131709,Addon,CHN-VAL,6.99,1,cus_9631968
1131708,Plan,STV-MTHLY,0,1,cus_9631309
1131708,Addon,CHN-VAL,6.99,1,cus_9631309
1131581,Plan,STV-MTHLY,0,1,cus_9631930
1131581,Addon,CHN-VAL,6.99,1,cus_9631930
1131496,Plan,STV-MTHLY,0,1,cus_9696356
1131496,Addon,CHN-VAL,6.99,1,cus_9696356
1131344,Plan,STV-MTHLY,0,1,cus_9569489
1131344,Addon,CHN-VAL,6.99,1,cus_9569489
1131306,Plan,STV-MTHLY,0,1,cus_9516570
1131306,Addon,CHN-VAL,6.99,1,cus_9516570
1131302,Plan,STV-MTHLY,0,1,cus_9569480
1131302,Addon,CHN-VAL,6.99,1,cus_9569480
1131250,Plan,STV-MTHLY,0,1,cus_9516646
1131250,Addon,CHN-VAL,6.99,1,cus_9516646
1131096,Plan,STV-MTHLY,0,1,cus_9471895
1131096,Addon,CHN-VAL,6.99,1,cus_9471895
1131086,Plan,STV-MTHLY,0,1,cus_9471639
1131086,Addon,CHN-VAL,6.99,1,cus_9471639
1131074,Plan,STV-MTHLY,0,1,cus_9471683
1131074,Addon,CHN-VAL,6.99,1,cus_9471683
1131095,Plan,STV-MTHLY,0,1,cus_9490641
1131095,Addon,CHN-VAL,3,1,cus_9490641
1131049,Plan,STV-MTHLY,0,1,cus_9384656
1131049,Addon,CHN-VAL,5.99,1,cus_9384656
1131036,Plan,STV-MTHLY,0,1,cus_9378787
1131036,Addon,CHN-VAL,5.99,1,cus_9378787
1119026,Addon,CHN-VAL-1YR,10,1,cus_9656946
1130589,Plan,STV-MTHLY,0,1,cus_9647918
1130589,Addon,CHN-VAL,6.99,1,cus_9647918
1130563,Plan,STV-MTHLY,0,1,cus_9636611
1130563,Addon,CHN-VAL,6.99,1,cus_9636611
1130440,Plan,STV-MTHLY,0,1,cus_9644081
1130440,Addon,CHN-VAL,6.99,1,cus_9644081
1130448,Plan,STV-MTHLY,0,1,cus_9644078
1130448,Addon,CHN-VAL,6.99,1,cus_9644078
1130458,Plan,STV-MTHLY,0,1,cus_9643946
1130458,Addon,CHN-VAL,6.99,1,cus_9643946
1130376,Plan,STV-MTHLY,0,1,cus_9643941
1130376,Addon,CHN-VAL,6.99,1,cus_9643941
1130304,Plan,STV-MTHLY,0,1,cus_9636563
1130304,Addon,CHN-VAL,6.99,1,cus_9636563
1117390,Addon,CHN-VAL-1YR,10,1,cus_9643945
1130233,Plan,STV-MTHLY,0,1,cus_9631907
1130233,Addon,CHN-VAL,6.99,1,cus_9631907
1130214,Plan,STV-MTHLY,0,1,cus_9631910
1130214,Addon,CHN-VAL,6.99,1,cus_9631910
1130225,Plan,STV-MTHLY,0,1,cus_9631179
1130225,Addon,CHN-VAL,6.99,1,cus_9631179
1130206,Plan,STV-MTHLY,0,1,cus_9631188
1130206,Addon,CHN-VAL,6.99,1,cus_9631188
1130198,Plan,STV-MTHLY,0,1,cus_9631169
1130198,Addon,CHN-VAL,6.99,1,cus_9631169
1130177,Plan,STV-MTHLY,0,1,cus_9636549
1130177,Addon,CHN-VAL,6.99,1,cus_9636549
1130193,Plan,STV-MTHLY,0,1,cus_9569091
1130193,Addon,CHN-VAL,6.99,1,cus_9569091
1130176,Plan,STV-MTHLY,0,1,cus_9631139
1130176,Addon,CHN-VAL,6.99,1,cus_9631139
1130123,Plan,STV-MTHLY,0,1,cus_9631116
1130123,Addon,CHN-VAL,6.99,1,cus_9631116
1130129,Plan,STV-MTHLY,0,1,cus_9631101
1130129,Addon,CHN-VAL,6.99,1,cus_9631101
1130058,Plan,STV-MTHLY,0,1,cus_9631049
1130058,Addon,CHN-VAL,6.99,1,cus_9631049
1130082,Plan,STV-MTHLY,0,1,cus_9630979
1130082,Addon,CHN-VAL,6.99,1,cus_9630979
1130006,Plan,STV-MTHLY,0,1,cus_9583643
1130006,Addon,CHN-VAL,6.99,1,cus_9583643
1129967,Plan,STV-MTHLY,0,1,cus_9696916
1129967,Addon,CHN-VAL,6.99,1,cus_9696916
1129850,Plan,STV-MTHLY,0,1,cus_9583666
1129850,Addon,CHN-VAL,6.99,1,cus_9583666
1129839,Plan,STV-MTHLY,0,1,cus_9568994
1129839,Addon,CHN-VAL,6.99,1,cus_9568994
1043994,Addon,CHN-VAL-1YR,5,1,cus_9569068
1127259,Plan,STV-MTHLY,0,1,cus_9515995
1127259,Addon,CHN-VAL,6.99,1,cus_9515995
1127129,Plan,STV-MTHLY,0,1,cus_9490971
1127129,Addon,CHN-VAL,3,1,cus_9490971
1127140,Plan,STV-MTHLY,0,1,cus_9631165
1127140,Addon,CHN-VAL,6.99,1,cus_9631165
1126712,Plan,STV-MTHLY,0,1,cus_9647844
1126712,Addon,CHN-VAL,6.99,1,cus_9647844
1126681,Plan,STV-MTHLY,0,1,cus_9647856
1126681,Addon,CHN-VAL,6.99,1,cus_9647856
1091017,Addon,CHN-VAL-1YR,10,1,cus_9647859
1126630,Plan,STV-MTHLY,0,1,cus_9643811
1126630,Addon,CHN-VAL,6.99,1,cus_9643811
1126617,Plan,STV-MTHLY,0,1,cus_9643896
1126617,Addon,CHN-VAL,6.99,1,cus_9643896
1126614,Plan,STV-MTHLY,0,1,cus_9643863
1126614,Addon,CHN-VAL,6.99,1,cus_9643863
1126603,Plan,STV-MTHLY,0,1,cus_9643864
1126603,Addon,CHN-VAL,6.99,1,cus_9643864
1126552,Plan,STV-MTHLY,0,1,cus_9630954
1126552,Addon,CHN-VAL,6.99,1,cus_9630954
1126473,Plan,STV-MTHLY,0,1,cus_9630949
1126473,Addon,CHN-VAL,6.99,1,cus_9630949
1126462,Plan,STV-MTHLY,0,1,cus_9630950
1126462,Addon,CHN-VAL,6.99,1,cus_9630950
1126493,Plan,STV-MTHLY,0,1,cus_9630941
1126493,Addon,CHN-VAL,6.99,1,cus_9630941
1126439,Plan,STV-MTHLY,0,1,cus_9630904
1126439,Addon,CHN-VAL,6.99,1,cus_9630904
1126384,Plan,STV-MTHLY,0,1,cus_9630917
1126384,Addon,CHN-VAL,6.99,1,cus_9630917
1126347,Plan,STV-MTHLY,0,1,cus_9630894
1126347,Addon,CHN-VAL,6.99,1,cus_9630894
1126314,Plan,STV-MTHLY,0,1,cus_9696105
1126314,Addon,CHN-VAL,6.99,1,cus_9696105
1126247,Plan,STV-MTHLY,0,1,cus_9696157
1126247,Addon,CHN-VAL,6.99,1,cus_9696157
1126246,Plan,STV-MTHLY,0,1,cus_9583591
1126246,Addon,CHN-VAL,6.99,1,cus_9583591
1126287,Plan,STV-MTHLY,0,1,cus_9583494
1126287,Addon,CHN-VAL,6.99,1,cus_9583494
1046131,Addon,CHN-VAL-1YR,5,1,cus_9696194
1123452,Plan,STV-MTHLY,0,1,cus_9515999
1123452,Addon,CHN-VAL,6.99,1,cus_9515999
1123425,Plan,STV-MTHLY,0,1,cus_9515653
1123425,Addon,CHN-VAL,6.99,1,cus_9515653
1123353,Plan,STV-MTHLY,0,1,cus_9471183
1123353,Addon,CHN-VAL,6.99,1,cus_9471183
1123280,Plan,STV-MTHLY,0,1,cus_9515604
1123280,Addon,CHN-VAL,6.99,1,cus_9515604
1123200,Plan,STV-MTHLY,0,1,cus_9470959
1123200,Addon,CHN-VAL,6.99,1,cus_9470959
1046141,Addon,CHN-VAL-1YR,5,1,cus_9659555
1122935,Plan,STV-MTHLY,0,1,cus_9659540
1122935,Addon,CHN-VAL,6.99,1,cus_9659540
1122737,Plan,STV-MTHLY,0,1,cus_9650749
1122737,Addon,CHN-VAL,6.99,1,cus_9650749
1122617,Plan,STV-MTHLY,0,1,cus_9647798
1122617,Addon,CHN-VAL,6.99,1,cus_9647798
1122590,Plan,STV-MTHLY,0,1,cus_9643777
1122590,Addon,CHN-VAL,6.99,1,cus_9643777
1122517,Plan,STV-MTHLY,0,1,cus_9643687
1122517,Addon,CHN-VAL,6.99,1,cus_9643687
1122441,Plan,STV-MTHLY,0,1,cus_9636375
1122441,Addon,CHN-VAL,6.99,1,cus_9636375
1122388,Plan,STV-MTHLY,0,1,cus_9636941
1122388,Addon,CHN-VAL,6.99,1,cus_9636941
1122250,Plan,STV-MTHLY,0,1,cus_9636151
1122250,Addon,CHN-VAL,6.99,1,cus_9636151
1122253,Plan,STV-MTHLY,0,1,cus_9636109
1122253,Addon,CHN-VAL,6.99,1,cus_9636109
1122235,Plan,STV-MTHLY,0,1,cus_9636089
1122235,Addon,CHN-VAL,6.99,1,cus_9636089
1122227,Plan,STV-MTHLY,0,1,cus_9636049
1122227,Addon,CHN-VAL,6.99,1,cus_9636049
1122206,Plan,STV-MTHLY,0,1,cus_9510999
1122206,Addon,CHN-VAL,6.99,1,cus_9510999
1122209,Plan,STV-MTHLY,0,1,cus_9636140
1122209,Addon,CHN-VAL,6.99,1,cus_9636140
1122204,Plan,STV-MTHLY,0,1,cus_9636191
1122204,Addon,CHN-VAL,6.99,1,cus_9636191
1122161,Plan,STV-MTHLY,0,1,cus_9630800
1122161,Addon,CHN-VAL,6.99,1,cus_9630800
1122155,Plan,STV-MTHLY,0,1,cus_9630749
1122155,Addon,CHN-VAL,6.99,1,cus_9630749
1121965,Plan,STV-MTHLY,0,1,cus_9583379
1121965,Addon,CHN-VAL,6.99,1,cus_9583379
1121958,Plan,STV-MTHLY,0,1,cus_9583378
1121958,Addon,CHN-VAL,6.99,1,cus_9583378
1121941,Plan,STV-MTHLY,0,1,cus_9583980
1121941,Addon,CHN-VAL,6.99,1,cus_9583980
1121913,Plan,STV-MTHLY,0,1,cus_9583998
1121913,Addon,CHN-VAL,6.99,1,cus_9583998
1121748,Plan,STV-MTHLY,0,1,cus_9510795
1121748,Addon,CHN-VAL,6.99,1,cus_9510795
1121734,Plan,STV-MTHLY,0,1,cus_9510794
1121734,Addon,CHN-VAL,6.99,1,cus_9510794
1121727,Plan,STV-MTHLY,0,1,cus_9511077
1121727,Addon,CHN-VAL,6.99,1,cus_9511077
1121692,Plan,STV-MTHLY,0,1,cus_9511049
1121692,Addon,CHN-VAL,6.99,1,cus_9511049
1121683,Plan,STV-MTHLY,0,1,cus_9511037
1121683,Addon,CHN-VAL,6.99,1,cus_9511037
1121543,Plan,STV-MTHLY,0,1,cus_9510498
1121543,Addon,CHN-VAL,6.99,1,cus_9510498
1121517,Plan,STV-MTHLY,0,1,cus_9510347
1121517,Addon,CHN-VAL,6.99,1,cus_9510347
1121508,Plan,STV-MTHLY,0,1,cus_9510459
1121508,Addon,CHN-VAL,6.99,1,cus_9510459
1121477,Plan,STV-MTHLY,0,1,cus_9510361
1121477,Addon,CHN-VAL,6.99,1,cus_9510361
1121459,Plan,STV-MTHLY,0,1,cus_9384419
1121459,Addon,CHN-VAL,5.99,1,cus_9384419
1121426,Plan,STV-MTHLY,0,1,cus_9510154
1121426,Addon,CHN-VAL,6.99,1,cus_9510154
1121399,Plan,STV-MTHLY,0,1,cus_9510906
1121399,Addon,CHN-VAL,6.99,1,cus_9510906
1121344,Plan,STV-MTHLY,0,1,cus_9470361
1121344,Addon,CHN-VAL,6.99,1,cus_9470361
1121332,Plan,STV-MTHLY,0,1,cus_9470915
1121332,Addon,CHN-VAL,6.99,1,cus_9470915
1044014,Addon,CHN-VAL-1YR,5,1,cus_9650693
1120722,Plan,STV-MTHLY,0,1,cus_9635901
1120722,Addon,CHN-VAL,6.99,1,cus_9635901
1120636,Plan,STV-MTHLY,0,1,cus_9636099
1120636,Addon,CHN-VAL,6.99,1,cus_9636099
1120634,Plan,STV-MTHLY,0,1,cus_9509906
1120634,Addon,CHN-VAL,6.99,1,cus_9509906
1120624,Plan,STV-MTHLY,0,1,cus_9509741
1120624,Addon,CHN-VAL,6.99,1,cus_9509741
1120585,Plan,STV-MTHLY,0,1,cus_9510019
1120585,Addon,CHN-VAL,6.99,1,cus_9510019
1120602,Plan,STV-MTHLY,0,1,cus_9636001
1120602,Addon,CHN-VAL,6.99,1,cus_9636001
1120523,Plan,STV-MTHLY,0,1,cus_9635768
1120523,Addon,CHN-VAL,6.99,1,cus_9635768
1120485,Plan,STV-MTHLY,0,1,cus_9635849
1120485,Addon,CHN-VAL,6.99,1,cus_9635849
1120461,Plan,STV-MTHLY,0,1,cus_9635809
1120461,Addon,CHN-VAL,6.99,1,cus_9635809
1120369,Plan,STV-MTHLY,0,1,cus_9635777
1120369,Addon,CHN-VAL,6.99,1,cus_9635777
1120370,Plan,STV-MTHLY,0,1,cus_9635740
1120370,Addon,CHN-VAL,6.99,1,cus_9635740
1120341,Plan,STV-MTHLY,0,1,cus_9635746
1120341,Addon,CHN-VAL,6.99,1,cus_9635746
1120314,Plan,STV-MTHLY,0,1,cus_9635758
1120314,Addon,CHN-VAL,6.99,1,cus_9635758
1120307,Plan,STV-MTHLY,0,1,cus_9635719
1120307,Addon,CHN-VAL,6.99,1,cus_9635719
1120298,Plan,STV-MTHLY,0,1,cus_9635648
1120298,Addon,CHN-VAL,6.99,1,cus_9635648
1120296,Plan,STV-MTHLY,0,1,cus_9583085
1120296,Addon,CHN-VAL,6.99,1,cus_9583085
1120284,Plan,STV-MTHLY,0,1,cus_9635654
1120284,Addon,CHN-VAL,6.99,1,cus_9635654
1120276,Plan,STV-MTHLY,0,1,cus_9635646
1120276,Addon,CHN-VAL,6.99,1,cus_9635646
1120094,Plan,STV-MTHLY,0,1,cus_9583067
1120094,Addon,CHN-VAL,6.99,1,cus_9583067
1120040,Plan,STV-MTHLY,0,1,cus_9583116
1120040,Addon,CHN-VAL,6.99,1,cus_9583116
1120000,Plan,STV-MTHLY,0,1,cus_9583090
1120000,Addon,CHN-VAL,6.99,1,cus_9583090
1120003,Plan,STV-MTHLY,0,1,cus_9589981
1120003,Addon,CHN-VAL,6.99,1,cus_9589981
1119963,Plan,STV-MTHLY,0,1,cus_9509939
1119963,Addon,CHN-VAL,6.99,1,cus_9509939
1119882,Plan,STV-MTHLY,0,1,cus_9510006
1119882,Addon,CHN-VAL,6.99,1,cus_9510006
1119814,Plan,STV-MTHLY,0,1,cus_9509943
1119814,Addon,CHN-VAL,6.99,1,cus_9509943
1119811,Plan,STV-MTHLY,0,1,cus_9496459
1119811,Addon,CHN-VAL,6.99,1,cus_9496459
1119791,Plan,STV-MTHLY,0,1,cus_9509789
1119791,Addon,CHN-VAL,6.99,1,cus_9509789
1119778,Plan,STV-MTHLY,0,1,cus_9510115
1119778,Addon,CHN-VAL,6.99,1,cus_9510115
1119738,Plan,STV-MTHLY,0,1,cus_9509900
1119738,Addon,CHN-VAL,6.99,1,cus_9509900
1119737,Plan,STV-MTHLY,0,1,cus_9487954
1119737,Addon,CHN-VAL,6.99,1,cus_9487954
1119708,Plan,STV-MTHLY,0,1,cus_9509891
1119708,Addon,CHN-VAL,6.99,1,cus_9509891
1119667,Plan,STV-MTHLY,0,1,cus_9509361
1119667,Addon,CHN-VAL,6.99,1,cus_9509361
1119644,Plan,STV-MTHLY,0,1,cus_9509999
1119644,Addon,CHN-VAL,6.99,1,cus_9509999
1119639,Plan,STV-MTHLY,0,1,cus_9509815
1119639,Addon,CHN-VAL,6.99,1,cus_9509815
1119612,Plan,STV-MTHLY,0,1,cus_9509469
1119612,Addon,CHN-VAL,6.99,1,cus_9509469
1119629,Plan,STV-MTHLY,0,1,cus_9509499
1119629,Addon,CHN-VAL,6.99,1,cus_9509499
1119573,Plan,STV-MTHLY,0,1,cus_9509313
1119573,Addon,CHN-VAL,6.99,1,cus_9509313
1119571,Plan,STV-MTHLY,0,1,cus_9509417
1119571,Addon,CHN-VAL,6.99,1,cus_9509417
1119523,Plan,STV-MTHLY,0,1,cus_9509969
1119523,Addon,CHN-VAL,6.99,1,cus_9509969
1119518,Plan,STV-MTHLY,0,1,cus_9509194
1119518,Addon,CHN-VAL,6.99,1,cus_9509194
1119502,Plan,STV-MTHLY,0,1,cus_9509398
1119502,Addon,CHN-VAL,6.99,1,cus_9509398
1119503,Plan,STV-MTHLY,0,1,cus_9509978
1119503,Addon,CHN-VAL,6.99,1,cus_9509978
1119467,Plan,STV-MTHLY,0,1,cus_9508418
1119467,Addon,CHN-VAL,6.99,1,cus_9508418
1119451,Plan,STV-MTHLY,0,1,cus_9509940
1119451,Addon,CHN-VAL,6.99,1,cus_9509940
1119447,Plan,STV-MTHLY,0,1,cus_9509181
1119447,Addon,CHN-VAL,6.99,1,cus_9509181
1119386,Plan,STV-MTHLY,0,1,cus_9508860
1119386,Addon,CHN-VAL,6.99,1,cus_9508860
1119367,Plan,STV-MTHLY,0,1,cus_9508679
1119367,Addon,CHN-VAL,6.99,1,cus_9508679
1119366,Plan,STV-MTHLY,0,1,cus_9508906
1119366,Addon,CHN-VAL,6.99,1,cus_9508906
1119355,Plan,STV-MTHLY,0,1,cus_9508993
1119355,Addon,CHN-VAL,6.99,1,cus_9508993
1119345,Plan,STV-MTHLY,0,1,cus_9509009
1119345,Addon,CHN-VAL,6.99,1,cus_9509009
1119334,Plan,STV-MTHLY,0,1,cus_9508765
1119334,Addon,CHN-VAL,6.99,1,cus_9508765
1119335,Plan,STV-MTHLY,0,1,cus_9508804
1119335,Addon,CHN-VAL,6.99,1,cus_9508804
1119244,Plan,STV-MTHLY,0,1,cus_9508450
1119244,Addon,CHN-VAL,6.99,1,cus_9508450
1119200,Plan,STV-MTHLY,0,1,cus_9508459
1119200,Addon,CHN-VAL,6.99,1,cus_9508459
1119193,Plan,STV-MTHLY,0,1,cus_9508455
1119193,Addon,CHN-VAL,6.99,1,cus_9508455
1119162,Plan,STV-MTHLY,0,1,cus_9439037
1119162,Addon,CHN-VAL,3,1,cus_9439037
1119141,Plan,STV-MTHLY,0,1,cus_9389319
1119141,Addon,CHN-VAL,3,1,cus_9389319
1119110,Plan,STV-MTHLY,0,1,cus_9635634
1119110,Addon,CHN-VAL,6.99,1,cus_9635634
1119160,Plan,STV-MTHLY,0,1,cus_9635633
1119160,Addon,CHN-VAL,6.99,1,cus_9635633
1118746,Plan,STV-MTHLY,0,1,cus_9653650
1118746,Addon,CHN-VAL,6.99,1,cus_9653650
1118603,Plan,STV-MTHLY,0,1,cus_9643438
1118603,Addon,CHN-VAL,6.99,1,cus_9643438
1118593,Plan,STV-MTHLY,0,1,cus_9643549
1118593,Addon,CHN-VAL,6.99,1,cus_9643549
1118537,Plan,STV-MTHLY,0,1,cus_9635550
1118537,Addon,CHN-VAL,6.99,1,cus_9635550
1118498,Plan,STV-MTHLY,0,1,cus_9635617
1118498,Addon,CHN-VAL,6.99,1,cus_9635617
1118496,Plan,STV-MTHLY,0,1,cus_9635614
1118496,Addon,CHN-VAL,6.99,1,cus_9635614
1118479,Plan,STV-MTHLY,0,1,cus_9635539
1118479,Addon,CHN-VAL,6.99,1,cus_9635539
1118404,Plan,STV-MTHLY,0,1,cus_9635609
1118404,Addon,CHN-VAL,6.99,1,cus_9635609
1118412,Plan,STV-MTHLY,0,1,cus_9635495
1118412,Addon,CHN-VAL,6.99,1,cus_9635495
1118409,Plan,STV-MTHLY,0,1,cus_9635493
1118409,Addon,CHN-VAL,6.99,1,cus_9635493
1118373,Plan,STV-MTHLY,0,1,cus_9635489
1118373,Addon,CHN-VAL,6.99,1,cus_9635489
1118334,Plan,STV-MTHLY,0,1,cus_9635456
1118334,Addon,CHN-VAL,6.99,1,cus_9635456
1118272,Plan,STV-MTHLY,0,1,cus_9695710
1118272,Addon,CHN-VAL,6.99,1,cus_9695710
1118259,Plan,STV-MTHLY,0,1,cus_9630598
1118259,Addon,CHN-VAL,6.99,1,cus_9630598
1118260,Plan,STV-MTHLY,0,1,cus_9695750
1118260,Addon,CHN-VAL,6.99,1,cus_9695750
1118172,Plan,STV-MTHLY,0,1,cus_9695745
1118172,Addon,CHN-VAL,6.99,1,cus_9695745
1118144,Plan,STV-MTHLY,0,1,cus_9508010
1118144,Addon,CHN-VAL,6.99,1,cus_9508010
1118134,Plan,STV-MTHLY,0,1,cus_9589891
1118134,Addon,CHN-VAL,6.99,1,cus_9589891
1115860,Addon,CHN-VAL-1YR,10,1,cus_9695835
1117959,Plan,STV-MTHLY,0,1,cus_9508914
1117959,Addon,CHN-VAL,6.99,1,cus_9508914
1117941,Plan,STV-MTHLY,0,1,cus_9508959
1117941,Addon,CHN-VAL,6.99,1,cus_9508959
1117977,Plan,STV-MTHLY,0,1,cus_9508115
1117977,Addon,CHN-VAL,6.99,1,cus_9508115
1117944,Plan,STV-MTHLY,0,1,cus_9508049
1117944,Addon,CHN-VAL,6.99,1,cus_9508049
1117921,Plan,STV-MTHLY,0,1,cus_9503990
1117921,Addon,CHN-VAL,6.99,1,cus_9503990
1117884,Plan,STV-MTHLY,0,1,cus_9508985
1117884,Addon,CHN-VAL,6.99,1,cus_9508985
1117863,Plan,STV-MTHLY,0,1,cus_9508309
